ticket_id,customer_email,ticket_status,priority,csat_score,opened_date,channel,agent_team,resolution_hours,first_response_hours,escalation_count
T01848-1,customer1848@demo-ml.example, pending , high ,,2026-01-08,chat,security,22.5,4.75,1
T01848-2, CUSTOMER1848@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-09,phone,billing,29.0,6.0,2
T01848-3,customer1848@demo-ml.example, closed , high ,3.5,2026-01-10,web,success,35.5,7.25,0
T01849-1,customer1849@demo-ml.example, resolved , critical ,4.4,2026-01-10,phone,platform,23.0,5.0,2
T01851-1,customer1851@demo-ml.example, open , medium ,3.4,2026-01-14,email,billing,24.0,5.5,1
T01851-2, CUSTOMER1851@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-15,chat,success,30.5,6.75,2
T01852-1,customer1852@demo-ml.example, pending , high ,4.1,2026-01-16,chat,security,24.5,5.75,2
T01853-1,customer1853@demo-ml.example, resolved ,,4.8,2026-01-18,phone,platform,25.0,6.0,0
T01854-1,customer1854@demo-ml.example, closed , low ,3.1,2026-01-20,web,success,25.5,6.25,1
T01854-2, CUSTOMER1854@DEMO-ML.EXAMPLE , open , high ,4.2,2026-01-21,email,platform,32.0,7.5,2
T01856-1,customer1856@demo-ml.example, pending , high ,,2026-01-24,chat,security,26.5,6.75,0
T01857-1,customer1857@demo-ml.example, resolved , critical ,2.8,2026-01-26,phone,platform,27.0,7.0,1
T01857-2, CUSTOMER1857@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-01-27,web,security,33.5,8.25,2
T01858-1,customer1858@demo-ml.example, closed , low ,3.5,2026-01-28,web,success,27.5,7.25,2
T01859-1,customer1859@demo-ml.example, open , medium ,4.2,2026-01-30,email,billing,28.0,7.5,0
T01859-1,customer1859@demo-ml.example, open , medium ,4.2,2026-01-30,email,billing,28.0,7.5,0
T01861-1,customer1861@demo-ml.example, resolved , critical ,3.2,2026-02-03,phone,platform,29.0,8.0,2
T01862-1,customer1862@demo-ml.example,, low ,3.9,2026-02-05,web,success,29.5,8.25,0
T01862-3,customer1862@demo-ml.example, pending , low ,3.7,2026-02-07,chat,security,42.5,1.75,2
T01863-1,customer1863@demo-ml.example, open , medium ,4.6,2026-02-07,email,billing,30.0,8.5,1
T01863-2, CUSTOMER1863@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-08,chat,success,36.5,0.75,2
T01864-1,customer1864@demo-ml.example, pending , high ,,2026-02-09,chat,security,30.5,8.75,2
T01866-1,customer1866@demo-ml.example, closed , low ,4.3,2026-02-13,web,success,31.5,9.25,1
T01866-2, CUSTOMER1866@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-14,email,platform,38.0,1.5,2
T01867-1,customer1867@demo-ml.example, open , medium ,2.6,2026-02-15,email,billing,32.0,0.5,2
T01868-1,customer1868@demo-ml.example, pending , high ,3.3,2026-02-17,chat,security,32.5,0.75,0
T01869-1,customer1869@demo-ml.example, resolved , critical ,4.0,2026-02-19,phone,platform,33.0,1.0,1
T01869-2, CUSTOMER1869@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-02-20,web,security,39.5,2.25,2
T01869-3,customer1869@demo-ml.example, open , critical ,3.8,2026-02-21,email,billing,46.0,3.5,0
T01871-1,customer1871@demo-ml.example, open , medium ,3.0,2026-02-23,email,billing,34.0,1.5,0
T01872-1,customer1872@demo-ml.example, pending , high ,,2026-02-25,chat,security,34.5,1.75,1
T01872-1,customer1872@demo-ml.example, pending , high ,,2026-02-25,chat,security,34.5,1.75,1
T01872-2, CUSTOMER1872@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-02-26,phone,billing,41.0,3.0,2
T01873-1,customer1873@demo-ml.example, resolved , critical ,4.4,2026-02-27,phone,platform,35.0,2.0,2
T01874-1,customer1874@demo-ml.example, closed , low ,2.7,2026-03-01,web,success,35.5,2.25,0
T01876-1,customer1876@demo-ml.example, pending , high ,4.1,2026-03-05,chat,security,36.5,2.75,2
T01876-3,customer1876@demo-ml.example, closed , high ,3.9,2026-03-07,web,success,49.5,5.25,1
T01877-1,customer1877@demo-ml.example, resolved , critical ,4.8,2026-03-07,phone,platform,37.0,3.0,0
T01878-1,customer1878@demo-ml.example, closed , low ,3.1,2026-03-09,web,success,37.5,3.25,1
T01878-2, CUSTOMER1878@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-10,email,platform,44.0,4.5,2
T01879-1,customer1879@demo-ml.example, open , medium ,3.8,2026-03-11,email,billing,38.0,3.5,2
T01881-1,customer1881@demo-ml.example,, critical ,2.8,2026-03-15,phone,platform,39.0,4.0,1
T01881-2, CUSTOMER1881@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-16,web,security,45.5,5.25,2
T01882-1,customer1882@demo-ml.example, closed , low ,3.5,2026-03-17,web,success,39.5,4.25,2
T01883-1,customer1883@demo-ml.example, open , medium ,4.2,2026-03-19,email,billing,40.0,4.5,0
T01883-3,customer1883@demo-ml.example, resolved , medium ,4.0,2026-03-21,phone,platform,5.0,7.0,2
T01884-1,customer1884@demo-ml.example, pending , high ,4.9,2026-03-21,chat,security,40.5,4.75,1
T01884-2, CUSTOMER1884@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-03-22,phone,billing,47.0,6.0,2
T01886-1,customer1886@demo-ml.example, closed , low ,3.9,2026-03-25,web,success,41.5,5.25,0
T01887-1,customer1887@demo-ml.example, open ,,4.6,2026-03-27,email,billing,42.0,5.5,1
T01887-2, CUSTOMER1887@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-03-28,chat,success,48.5,6.75,2
T01888-1,customer1888@demo-ml.example, pending , high ,,2026-03-29,chat,security,42.5,5.75,2
T01889-1,customer1889@demo-ml.example, resolved , critical ,3.6,2026-03-31,phone,platform,43.0,6.0,0
T01891-1,customer1891@demo-ml.example, open , medium ,2.6,2026-01-04,email,billing,44.0,6.5,2
T01892-1,customer1892@demo-ml.example, pending , high ,3.3,2026-01-06,chat,security,44.5,6.75,0
T01893-1,customer1893@demo-ml.example, resolved , critical ,4.0,2026-01-08,phone,platform,45.0,7.0,1
T01893-2, CUSTOMER1893@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-09,web,security,51.5,8.25,2
T01894-1,customer1894@demo-ml.example, closed , low ,4.7,2026-01-10,web,success,45.5,7.25,2
T01896-1,customer1896@demo-ml.example, pending , high ,,2026-01-14,chat,security,46.5,7.75,1
T01896-2, CUSTOMER1896@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-15,phone,billing,5.0,9.0,2
T01897-1,customer1897@demo-ml.example, resolved , critical ,4.4,2026-01-16,phone,platform,47.0,8.0,2
T01897-3,customer1897@demo-ml.example, open , critical ,4.2,2026-01-18,email,billing,12.0,1.5,1
T01898-1,customer1898@demo-ml.example, closed , low ,2.7,2026-01-18,web,success,47.5,8.25,0
T01898-1,customer1898@demo-ml.example, closed , low ,2.7,2026-01-18,web,success,47.5,8.25,0
T01899-1,customer1899@demo-ml.example, open , medium ,3.4,2026-01-20,email,billing,48.0,8.5,1
T01899-2, CUSTOMER1899@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-21,chat,success,6.5,0.75,2
T01901-1,customer1901@demo-ml.example, resolved , critical ,4.8,2026-01-24,phone,platform,49.0,9.0,0
T01902-1,customer1902@demo-ml.example, closed , low ,3.1,2026-01-26,web,success,49.5,9.25,1
T01902-2, CUSTOMER1902@DEMO-ML.EXAMPLE , open , high ,4.2,2026-01-27,email,platform,8.0,1.5,2
T01903-1,customer1903@demo-ml.example, open , medium ,3.8,2026-01-28,email,billing,50.0,0.5,2
T01904-1,customer1904@demo-ml.example, pending ,,,2026-01-30,chat,security,50.5,0.75,0
T01904-3,customer1904@demo-ml.example, closed , high ,4.3,2026-02-01,web,success,15.5,3.25,2
T01906-1,customer1906@demo-ml.example, closed , low ,3.5,2026-02-03,web,success,51.5,1.25,2
T01907-1,customer1907@demo-ml.example, open , medium ,4.2,2026-02-05,email,billing,4.0,1.5,0
T01908-1,customer1908@demo-ml.example, pending , high ,4.9,2026-02-07,chat,security,4.5,1.75,1
T01908-2, CUSTOMER1908@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-02-08,phone,billing,11.0,3.0,2
T01909-1,customer1909@demo-ml.example, resolved , critical ,3.2,2026-02-09,phone,platform,5.0,2.0,2
T01911-1,customer1911@demo-ml.example, open , medium ,4.6,2026-02-13,email,billing,6.0,2.5,1
T01911-1,customer1911@demo-ml.example, open , medium ,4.6,2026-02-13,email,billing,6.0,2.5,1
T01911-2, CUSTOMER1911@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-14,chat,success,12.5,3.75,2
T01911-3,customer1911@demo-ml.example, resolved , medium ,4.4,2026-02-15,phone,platform,19.0,5.0,0
T01912-1,customer1912@demo-ml.example, pending , high ,,2026-02-15,chat,security,6.5,2.75,2
T01913-1,customer1913@demo-ml.example, resolved , critical ,3.6,2026-02-17,phone,platform,7.0,3.0,0
T01914-1,customer1914@demo-ml.example, closed , low ,4.3,2026-02-19,web,success,7.5,3.25,1
T01914-2, CUSTOMER1914@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-20,email,platform,14.0,4.5,2
T01916-1,customer1916@demo-ml.example, pending , high ,3.3,2026-02-23,chat,security,8.5,3.75,0
T01917-1,customer1917@demo-ml.example, resolved , critical ,4.0,2026-02-25,phone,platform,9.0,4.0,1
T01917-2, CUSTOMER1917@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-02-26,web,security,15.5,5.25,2
T01918-1,customer1918@demo-ml.example, closed , low ,4.7,2026-02-27,web,success,9.5,4.25,2
T01918-3,customer1918@demo-ml.example, pending , low ,4.5,2026-03-01,chat,security,22.5,6.75,1
T01919-1,customer1919@demo-ml.example,, medium ,3.0,2026-03-01,email,billing,10.0,4.5,0
T01921-1,customer1921@demo-ml.example, resolved ,,4.4,2026-03-05,phone,platform,11.0,5.0,2
T01922-1,customer1922@demo-ml.example, closed , low ,2.7,2026-03-07,web,success,11.5,5.25,0
T01923-1,customer1923@demo-ml.example, open , medium ,3.4,2026-03-09,email,billing,12.0,5.5,1
T01923-2, CUSTOMER1923@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-03-10,chat,success,18.5,6.75,2
T01924-1,customer1924@demo-ml.example, pending , high ,4.1,2026-03-11,chat,security,12.5,5.75,2
T01924-1,customer1924@demo-ml.example, pending , high ,4.1,2026-03-11,chat,security,12.5,5.75,2
T01926-1,customer1926@demo-ml.example, closed , low ,3.1,2026-03-15,web,success,13.5,6.25,1
T01926-2, CUSTOMER1926@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-16,email,platform,20.0,7.5,2
T01927-1,customer1927@demo-ml.example, open , medium ,3.8,2026-03-17,email,billing,14.0,6.5,2
T01928-1,customer1928@demo-ml.example, pending , high ,,2026-03-19,chat,security,14.5,6.75,0
T01929-1,customer1929@demo-ml.example, resolved , critical ,2.8,2026-03-21,phone,platform,15.0,7.0,1
T01929-2, CUSTOMER1929@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-22,web,security,21.5,8.25,2
T01931-1,customer1931@demo-ml.example, open , medium ,4.2,2026-03-25,email,billing,16.0,7.5,0
T01932-1,customer1932@demo-ml.example, pending , high ,4.9,2026-03-27,chat,security,16.5,7.75,1
T01932-2, CUSTOMER1932@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-03-28,phone,billing,23.0,9.0,2
T01932-3,customer1932@demo-ml.example, closed , high ,4.7,2026-03-29,web,success,29.5,1.25,0
T01933-1,customer1933@demo-ml.example, resolved , critical ,3.2,2026-03-29,phone,platform,17.0,8.0,2
T01934-1,customer1934@demo-ml.example, closed , low ,3.9,2026-03-31,web,success,17.5,8.25,0
T01936-1,customer1936@demo-ml.example, pending , high ,,2026-01-04,chat,security,18.5,8.75,2
T01937-1,customer1937@demo-ml.example, resolved , critical ,3.6,2026-01-06,phone,platform,19.0,9.0,0
T01937-1,customer1937@demo-ml.example, resolved , critical ,3.6,2026-01-06,phone,platform,19.0,9.0,0
T01938-1,customer1938@demo-ml.example,,,4.3,2026-01-08,web,success,19.5,9.25,1
T01938-2, CUSTOMER1938@DEMO-ML.EXAMPLE , open , high ,3.0,2026-01-09,email,platform,26.0,1.5,2
T01939-1,customer1939@demo-ml.example, open , medium ,2.6,2026-01-10,email,billing,20.0,0.5,2
T01939-3,customer1939@demo-ml.example, resolved , medium ,4.8,2026-01-12,phone,platform,33.0,3.0,1
T01941-1,customer1941@demo-ml.example, resolved , critical ,4.0,2026-01-14,phone,platform,21.0,1.0,1
T01941-2, CUSTOMER1941@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-15,web,security,27.5,2.25,2
T01942-1,customer1942@demo-ml.example, closed , low ,4.7,2026-01-16,web,success,21.5,1.25,2
T01943-1,customer1943@demo-ml.example, open , medium ,3.0,2026-01-18,email,billing,22.0,1.5,0
T01944-1,customer1944@demo-ml.example, pending , high ,,2026-01-20,chat,security,22.5,1.75,1
T01944-2, CUSTOMER1944@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-21,phone,billing,29.0,3.0,2
T01946-1,customer1946@demo-ml.example, closed , low ,2.7,2026-01-24,web,success,23.5,2.25,0
T01946-3,customer1946@demo-ml.example, pending , low ,4.9,2026-01-26,chat,security,36.5,4.75,2
T01947-1,customer1947@demo-ml.example, open , medium ,3.4,2026-01-26,email,billing,24.0,2.5,1
T01947-2, CUSTOMER1947@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-01-27,chat,success,30.5,3.75,2
T01948-1,customer1948@demo-ml.example, pending , high ,4.1,2026-01-28,chat,security,24.5,2.75,2
T01949-1,customer1949@demo-ml.example, resolved , critical ,4.8,2026-01-30,phone,platform,25.0,3.0,0
T01951-1,customer1951@demo-ml.example, open , medium ,3.8,2026-02-03,email,billing,26.0,3.5,2
T01952-1,customer1952@demo-ml.example, pending , high ,,2026-02-05,chat,security,26.5,3.75,0
T01953-1,customer1953@demo-ml.example, resolved , critical ,2.8,2026-02-07,phone,platform,27.0,4.0,1
T01953-2, CUSTOMER1953@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-02-08,web,security,33.5,5.25,2
T01953-3,customer1953@demo-ml.example, open , critical ,2.6,2026-02-09,email,billing,40.0,6.5,0
T01954-1,customer1954@demo-ml.example, closed , low ,3.5,2026-02-09,web,success,27.5,4.25,2
T01956-1,customer1956@demo-ml.example, pending , high ,4.9,2026-02-13,chat,security,28.5,4.75,1
T01956-2, CUSTOMER1956@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-02-14,phone,billing,35.0,6.0,2
T01957-1,customer1957@demo-ml.example,, critical ,3.2,2026-02-15,phone,platform,29.0,5.0,2
T01958-1,customer1958@demo-ml.example, closed , low ,3.9,2026-02-17,web,success,29.5,5.25,0
T01959-1,customer1959@demo-ml.example, open , medium ,4.6,2026-02-19,email,billing,30.0,5.5,1
T01959-2, CUSTOMER1959@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-20,chat,success,36.5,6.75,2
T01961-1,customer1961@demo-ml.example, resolved , critical ,3.6,2026-02-23,phone,platform,31.0,6.0,0
T01962-1,customer1962@demo-ml.example, closed , low ,4.3,2026-02-25,web,success,31.5,6.25,1
T01962-2, CUSTOMER1962@DEMO-ML.EXAMPLE , open , high ,3.0,2026-02-26,email,platform,38.0,7.5,2
T01963-1,customer1963@demo-ml.example, open , medium ,2.6,2026-02-27,email,billing,32.0,6.5,2
T01963-1,customer1963@demo-ml.example, open , medium ,2.6,2026-02-27,email,billing,32.0,6.5,2
T01964-1,customer1964@demo-ml.example, pending , high ,3.3,2026-03-01,chat,security,32.5,6.75,0
T01966-1,customer1966@demo-ml.example, closed , low ,4.7,2026-03-05,web,success,33.5,7.25,2
T01967-1,customer1967@demo-ml.example, open , medium ,3.0,2026-03-07,email,billing,34.0,7.5,0
T01967-3,customer1967@demo-ml.example, resolved , medium ,2.8,2026-03-09,phone,platform,47.0,1.0,2
T01968-1,customer1968@demo-ml.example, pending , high ,,2026-03-09,chat,security,34.5,7.75,1
T01968-2, CUSTOMER1968@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-03-10,phone,billing,41.0,9.0,2
T01969-1,customer1969@demo-ml.example, resolved , critical ,4.4,2026-03-11,phone,platform,35.0,8.0,2
T01971-1,customer1971@demo-ml.example, open , medium ,3.4,2026-03-15,email,billing,36.0,8.5,1
T01971-2, CUSTOMER1971@DEMO-ML.EXAMPLE , pending , critical ,4.5,2026-03-16,chat,success,42.5,0.75,2
T01972-1,customer1972@demo-ml.example, pending ,,4.1,2026-03-17,chat,security,36.5,8.75,2
T01973-1,customer1973@demo-ml.example, resolved , critical ,4.8,2026-03-19,phone,platform,37.0,9.0,0
T01974-1,customer1974@demo-ml.example, closed , low ,3.1,2026-03-21,web,success,37.5,9.25,1
T01974-2, CUSTOMER1974@DEMO-ML.EXAMPLE , open , high ,4.2,2026-03-22,email,platform,44.0,1.5,2
T01974-3,customer1974@demo-ml.example, pending , low ,2.9,2026-03-23,chat,security,50.5,2.75,0
T01976-1,customer1976@demo-ml.example,, high ,,2026-03-25,chat,security,38.5,0.75,0
T01976-1,customer1976@demo-ml.example,, high ,,2026-03-25,chat,security,38.5,0.75,0
T01977-1,customer1977@demo-ml.example, resolved , critical ,2.8,2026-03-27,phone,platform,39.0,1.0,1
T01977-2, CUSTOMER1977@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-03-28,web,security,45.5,2.25,2
T01978-1,customer1978@demo-ml.example, closed , low ,3.5,2026-03-29,web,success,39.5,1.25,2
T01979-1,customer1979@demo-ml.example, open , medium ,4.2,2026-03-31,email,billing,40.0,1.5,0
T01981-1,customer1981@demo-ml.example, resolved , critical ,3.2,2026-01-04,phone,platform,41.0,2.0,2
T01981-3,customer1981@demo-ml.example, open , critical ,3.0,2026-01-06,email,billing,6.0,4.5,1
T01982-1,customer1982@demo-ml.example, closed , low ,3.9,2026-01-06,web,success,41.5,2.25,0
T01983-1,customer1983@demo-ml.example, open , medium ,4.6,2026-01-08,email,billing,42.0,2.5,1
T01983-2, CUSTOMER1983@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-01-09,chat,success,48.5,3.75,2
T01984-1,customer1984@demo-ml.example, pending , high ,,2026-01-10,chat,security,42.5,2.75,2
T01986-1,customer1986@demo-ml.example, closed , low ,4.3,2026-01-14,web,success,43.5,3.25,1
T01986-2, CUSTOMER1986@DEMO-ML.EXAMPLE , open , high ,3.0,2026-01-15,email,platform,50.0,4.5,2
T01987-1,customer1987@demo-ml.example, open , medium ,2.6,2026-01-16,email,billing,44.0,3.5,2
T01988-1,customer1988@demo-ml.example, pending , high ,3.3,2026-01-18,chat,security,44.5,3.75,0
T01988-3,customer1988@demo-ml.example, closed , high ,3.1,2026-01-20,web,success,9.5,6.25,2
T01989-1,customer1989@demo-ml.example, resolved ,,4.0,2026-01-20,phone,platform,45.0,4.0,1
T01989-1,customer1989@demo-ml.example, resolved ,,4.0,2026-01-20,phone,platform,45.0,4.0,1
T01989-2, CUSTOMER1989@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-01-21,web,security,51.5,5.25,2
T01991-1,customer1991@demo-ml.example, open , medium ,3.0,2026-01-24,email,billing,46.0,4.5,0
T01992-1,customer1992@demo-ml.example, pending , high ,,2026-01-26,chat,security,46.5,4.75,1
T01992-2, CUSTOMER1992@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-01-27,phone,billing,5.0,6.0,2
T01993-1,customer1993@demo-ml.example, resolved , critical ,4.4,2026-01-28,phone,platform,47.0,5.0,2
T01994-1,customer1994@demo-ml.example, closed , low ,2.7,2026-01-30,web,success,47.5,5.25,0
T01996-1,customer1996@demo-ml.example, pending , high ,4.1,2026-02-03,chat,security,48.5,5.75,2
T01997-1,customer1997@demo-ml.example, resolved , critical ,4.8,2026-02-05,phone,platform,49.0,6.0,0
T01998-1,customer1998@demo-ml.example, closed , low ,3.1,2026-02-07,web,success,49.5,6.25,1
T01998-2, CUSTOMER1998@DEMO-ML.EXAMPLE , open , high ,4.2,2026-02-08,email,platform,8.0,7.5,2
T01999-1,customer1999@demo-ml.example, open , medium ,3.8,2026-02-09,email,billing,50.0,6.5,2
T02001-1,customer2001@demo-ml.example, resolved , critical ,2.8,2026-02-13,phone,platform,51.0,7.0,1
T02001-2, CUSTOMER2001@DEMO-ML.EXAMPLE , closed , medium ,3.9,2026-02-14,web,security,9.5,8.25,2
T02002-1,customer2002@demo-ml.example, closed , low ,3.5,2026-02-15,web,success,51.5,7.25,2
T02002-1,customer2002@demo-ml.example, closed , low ,3.5,2026-02-15,web,success,51.5,7.25,2
T02002-3,customer2002@demo-ml.example, pending , low ,3.3,2026-02-17,chat,security,16.5,0.75,1
T02003-1,customer2003@demo-ml.example, open , medium ,4.2,2026-02-17,email,billing,4.0,7.5,0
T02004-1,customer2004@demo-ml.example, pending , high ,4.9,2026-02-19,chat,security,4.5,7.75,1
T02004-2, CUSTOMER2004@DEMO-ML.EXAMPLE , resolved , low ,3.6,2026-02-20,phone,billing,11.0,9.0,2
T02006-1,customer2006@demo-ml.example, closed ,,3.9,2026-02-23,web,success,5.5,8.25,0
T02007-1,customer2007@demo-ml.example, open , medium ,4.6,2026-02-25,email,billing,6.0,8.5,1
T02007-2, CUSTOMER2007@DEMO-ML.EXAMPLE , pending , critical ,3.3,2026-02-26,chat,success,12.5,0.75,2
T02008-1,customer2008@demo-ml.example, pending , high ,,2026-02-27,chat,security,6.5,8.75,2
T02009-1,customer2009@demo-ml.example, resolved , critical ,3.6,2026-03-01,phone,platform,7.0,9.0,0
T02009-3,customer2009@demo-ml.example, open , critical ,3.4,2026-03-03,email,billing,20.0,2.5,2
T02011-1,customer2011@demo-ml.example, open , medium ,2.6,2026-03-05,email,billing,8.0,0.5,2
T02012-1,customer2012@demo-ml.example, pending , high ,3.3,2026-03-07,chat,security,8.5,0.75,0
T02013-1,customer2013@demo-ml.example, resolved , critical ,4.0,2026-03-09,phone,platform,9.0,1.0,1
T02013-2, CUSTOMER2013@DEMO-ML.EXAMPLE , closed , medium ,2.7,2026-03-10,web,security,15.5,2.25,2
T02014-1,customer2014@demo-ml.example,, low ,4.7,2026-03-11,web,success,9.5,1.25,2
T02016-1,customer2016@demo-ml.example, pending , high ,,2026-03-15,chat,security,10.5,1.75,1
T02016-2, CUSTOMER2016@DEMO-ML.EXAMPLE , resolved , low ,4.8,2026-03-16,phone,billing,17.0,3.0,2
